"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
48585.3,0,0,0,5.55202,43.0873,0.000601254,0.0030435,0,0,5.55202,43.0873,0.000601254,0.0030435,0,0.000402507,2.33217e-06,0.000207829,0,0,2020,"cohortGrowthOMandEM_EM_2020","5","cohortGrowthself_compNsamp"
NA,1835630,0.0307092,0.176754,0,0,0.000749902,0.00379789,0.0307092,0.176754,0,0,0.000749902,0.00379789,9.30724e-06,0,3.13267e-06,0.000123529,0,0,2021,"cohortGrowthOMandEM_EM_2020","5","cohortGrowthself_compNsamp"
69464.9,0,0,0,4.47862,35.086,0.000246082,0.00124616,0,0,4.47862,35.086,0.000246082,0.00124616,0,0.00023768,1.37715e-06,0.000123529,0,0,2021,"cohortGrowthOMandEM_EM_2020","5","cohortGrowthself_compNsamp"
NA,0,5.77995,55.5217,0,0,0,0,5.77995,55.5217,0,0,0,0,0.493205,0,0,0.151577,0.966184,0.966184,1981,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
1445.96,0,0,0,57.15,530.847,0,0,0,0,57.15,530.847,0,0,0,0.183805,0,0.151577,0.966184,0.966184,1981,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,122255,73.9398,608.585,0,0,0,0,73.9398,608.585,0,0,0,0,1.95001,0,0,0.324107,1.26623,1.26623,1982,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
4088.22,0,0,0,412.76,3796.4,0,0,0,0,412.76,3796.4,0,0,0,0.518483,0,0.324107,1.26623,1.26623,1982,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,437259,213.19,2979.16,0,0,0,0,213.19,2979.16,0,0,0,0,0.107268,0,0,0.0912786,0.967315,0.967315,1983,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
7001.47,0,0,0,159.12,1302.42,0,0,0,0,159.12,1302.42,0,0,0,0.0899911,0,0.0912786,0.967315,0.967315,1983,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,520099,75.39,1035.86,0,0,0,0,75.39,1035.86,0,0,0,0,0.0110727,0,0,0.298149,-0.490934,-0.490934,1984,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
19496.2,0,0,0,3495.8,28143.6,0,0,0,0,3495.8,28143.6,0,0,0,1.11013,0,0.298149,-0.490934,-0.490934,1984,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,307765,819.43,8421.02,0,0,0,0,819.43,8421.02,0,0,0,0,0.0659036,0,0,0.0959081,0.21323,0.21323,1985,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
32692.4,0,0,0,1019,7271.86,0,0,0,0,1019,7271.86,0,0,0,0.149506,0,0.0959081,0.21323,0.21323,1985,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,997681,387.71,3456.72,0,0,0,0,387.71,3456.72,0,0,0,0,0.031145,0,0,0.100105,0.736863,0.736863,1986,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
36900.1,0,0,0,2278.89,14395.1,0,0,0,0,2278.89,14395.1,0,0,0,0.218303,0,0.100105,0.736863,0.736863,1986,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,1881280,2247.31,21947.7,0,0,0,0,2247.31,21947.7,0,0,0,0,0.116887,0,0,0.207403,0.524967,0.524967,1987,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
53725.6,0,0,0,3639.76,26063.4,0,0,0,0,3639.76,26063.4,0,0,0,0.302341,0,0.207403,0.524967,0.524967,1987,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,2127800,2179.91,23050.2,0,0,0,0,2179.91,23050.2,0,0,0,0,0.0654241,0,0,0.110835,-0.357443,-0.357443,1988,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
87153.1,0,0,0,2614.75,20440.8,0,0,0,0,2614.75,20440.8,0,0,0,0.116009,0,0.110835,-0.357443,-0.357443,1988,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,1323520,7290.44,48429.9,0,0,0,0,7290.44,48429.9,0,0,0,0,0.732127,0,0,0.232831,-0.378281,-0.378281,1989,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
135619,0,0,0,8031.52,67319.2,0,0,0,0,8031.52,67319.2,0,0,0,0.300826,0,0.232831,-0.378281,-0.378281,1989,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,1823230,6158.41,40907.7,0,0,0,0,6158.41,40907.7,0,0,0,0,0.310233,0,0,0.250147,0.337372,0.337372,1990,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
125311,0,0,0,14443.5,116678,0,0,0,0,14443.5,116678,0,0,0,0.545751,0,0.250147,0.337372,0.337372,1990,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,3517880,24698,165206,0,0,0,0,24698,165206,0,0,0,0,1.07159,0,0,0.393869,0.508049,0.508049,1991,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
101664,0,0,0,10323.5,78077.8,0,0,0,0,10323.5,78077.8,0,0,0,0.620652,0,0.393869,0.508049,0.508049,1991,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,3555380,43611.8,348210,0,0,3.89988,19.6035,43611.8,348210,0,0,3.89988,19.6035,3.99989,0,0.0361649,0.684359,1.47211,1.47211,1992,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
88223.1,0,0,0,30776.6,364104,0.18,0.90451,0,0,30776.6,364104,0.18,0.90451,0,4,0.00231533,0.684359,1.47211,1.47211,1992,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,8328680,822.8,6937.48,0,0,0,0,822.8,6937.48,0,0,0,0,0.073474,0,0,0.131411,1.95811,1.95811,1993,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
128324,0,0,0,11345.8,153270,0,0,0,0,11345.8,153270,0,0,0,0.155176,0,0.131411,1.95811,1.95811,1993,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,18106700,8838.65,81884.9,0,0,0,0,8838.65,81884.9,0,0,0,0,0.355115,0,0,0.276115,1.17998,1.17998,1994,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
221917,0,0,0,39748.4,590057,0,0,0,0,39748.4,590057,0,0,0,0.30559,0,0.276115,1.17998,1.17998,1994,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,12102000,5993.28,66401.7,0,0,22.68,116.199,5993.28,66401.7,0,0,22.68,116.199,0.1098,0,0.203493,0.123597,0.939837,0.939837,1995,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
455659,0,0,0,26565.7,390531,0,0,0,0,26565.7,390531,0,0,0,0.158614,0,0.123597,0.939837,0.939837,1995,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,14002500,11917.3,122196,0,0,0,0,11917.3,122196,0,0,0,0,0.10156,0,0,0.0848159,1.0802,1.0802,1996,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
664364,0,0,0,19158.7,242641,43.5399,225.333,0,0,19158.7,242641,43.5399,225.333,0,0.0817477,0.590677,0.0848159,1.0802,1.0802,1996,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,18746500,13018.2,179426,0,0,27.22,142.92,13018.2,179426,0,0,27.22,142.92,0.118356,0,0.234727,0.0927521,0.931332,0.931332,1997,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
772835,0,0,0,24527.6,308956,0.819999,4.29695,0,0,24527.6,308956,0.819999,4.29695,0,0.0742188,0.00982027,0.0927521,0.931332,0.931332,1997,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,17005400,18925.2,279632,0,0,489.715,2626.82,18925.2,279632,0,0,489.715,2626.82,0.163166,0,3.70148,0.188291,-0.183137,-0.183137,1998,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
849162,0,0,0,63278.4,849283,74.3899,400.056,0,0,63278.4,849283,74.3899,400.056,0,0.181872,1.00765,0.188291,-0.183137,-0.183137,1998,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,5746110,14996.2,183166,0,0,725.2,5970.6,14996.2,183166,0,0,725.2,5970.6,1.85193,0,0.00262284,0.162972,-0.356863,-0.356863,1999,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
960417,0,0,0,58341.4,770623,429.59,3214.87,0,0,58341.4,770623,429.59,3214.87,0,0.352303,0.00188422,0.162972,-0.356863,-0.356863,1999,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,5005300,23693.4,256741,0,0,15586.2,123518,23693.4,256741,0,0,15586.2,123518,2.85542,0,0.0508231,0.18553,-0.136208,-0.136208,2000,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
906501,0,0,0,35179.2,402844,2336.9,16642,0,0,35179.2,402844,2336.9,16642,0,0.296979,0.00940269,0.18553,-0.136208,-0.136208,2000,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,6139770,11550.5,130275,0,0,22546,154677,11550.5,130275,0,0,22546,154677,1.75441,0,0.0874183,0.268613,-1.08842,-1.08842,2001,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
719872,0,0,0,41118.4,589162,3136.84,19874.9,0,0,41118.4,589162,3136.84,19874.9,0,0.659533,0.0155416,0.268613,-1.08842,-1.08842,2001,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,2204030,16390.1,209697,0,0,35530.5,226007,16390.1,209697,0,0,35530.5,226007,4.00003,0,0.169741,0.351286,1.71858,1.71858,2002,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
555092,0,0,0,36130.7,458656,597.29,3610.97,0,0,36130.7,458656,597.29,3610.97,0,0.788088,0.00382792,0.351286,1.71858,1.71858,2002,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,33164600,10340.6,171476,0,0,37242.3,254152,10340.6,171476,0,0,37242.3,254152,1.36583,0,0.211367,0.288982,1.5399,1.5399,2003,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
410907,0,0,0,21300.5,340896,2618.43,16870.2,0,0,21300.5,340896,2618.43,16870.2,0,0.152304,0.0197592,0.288982,1.5399,1.5399,2003,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,24330700,17049,360422,0,0,46730.8,362550,17049,360422,0,0,46730.8,362550,0.796725,0,0.350907,0.303281,1.43817,1.43817,2004,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
487017,0,0,0,25249.9,436916,1016.32,8113.69,0,0,25249.9,436916,1016.32,8113.69,0,0.0782203,0.009794,0.303281,1.43817,1.43817,2004,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,23731000,13803,258324,0,0,54152.6,458973,13803,258324,0,0,54152.6,458973,0.235202,0,0.623343,0.330299,0.531137,0.531137,2005,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
704665,0,0,0,30364.2,563785,101.7,830.376,0,0,30364.2,563785,101.7,830.376,0,0.165718,0.00156679,0.330299,0.531137,0.531137,2005,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,11051500,20726.2,385207,0,0,41220.9,395252,20726.2,385207,0,0,41220.9,395252,0.357256,0,0.258593,0.248179,-0.177315,-0.177315,2006,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
874593,0,0,0,39900.3,682128,0,0,0,0,39900.3,682128,0,0,0,0.244408,0,0.248179,-0.177315,-0.177315,2006,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,5830990,46228.1,688963,0,0,48237.1,392041,46228.1,688963,0,0,48237.1,392041,3.15078,0,0.38971,0.34327,-0.751666,-0.751666,2007,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
859475,0,0,0,42910.1,725267,0,0,0,0,42910.1,725267,0,0,0,0.60643,0,0.34327,-0.751666,-0.751666,2007,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,3266220,30381.4,433952,0,0,39796.8,315075,30381.4,433952,0,0,39796.8,315075,3.72218,0,0.25078,0.378622,-0.329961,-0.329961,2008,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
712130,0,0,0,41198.5,636815,0,0,0,0,41198.5,636815,0,0,0,1.02703,0,0.378622,-0.329961,-0.329961,2008,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,4688330,14044.9,189463,0,0,44841.2,325654,14044.9,189463,0,0,44841.2,325654,0.173697,0,0.428687,0.420711,-0.0165922,-0.0165922,2009,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
504624,0,0,0,31146.5,554432,1369.73,9517.72,0,0,31146.5,554432,1369.73,9517.72,0,0.884453,0.0183237,0.420711,-0.0165922,-0.0165922,2009,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,5624730,11274,173616,0,0,54085.9,378029,11274,173616,0,0,54085.9,378029,0.181004,0,0.594481,0.361097,-2.43187,-2.43187,2010,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
351880,0,0,0,27267.6,472784,0.09,0.600944,0,0,27267.6,472784,0.09,0.600944,0,0.516579,1.43873e-06,0.361097,-2.43187,-2.43187,2010,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,424695,24871.4,276080,0,0,39750.5,293728,24871.4,276080,0,0,39750.5,293728,0.637402,0,0.384397,0.426178,-2.91214,-2.91214,2011,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
316414,0,0,0,23189.9,214382,5805.63,39810.5,0,0,23189.9,214382,5805.63,39810.5,0,0.386655,0.0823516,0.426178,-2.91214,-2.91214,2011,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,248474,1528.37,13270,0,0,91425.6,666382,1528.37,13270,0,0,91425.6,666382,0.0369884,0,1.47287,0.413215,-2.31461,-2.31461,2012,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
188200,0,0,0,13884.9,107409,1570.78,10565,0,0,13884.9,107409,1570.78,10565,0,0.288649,0.0430885,0.413215,-2.31461,-2.31461,2012,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,330470,921.56,7427.69,0,0,57218,367642,921.56,7427.69,0,0,57218,367642,2.14761,0,2.22555,0.401358,-1.23297,-1.23297,2013,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
78877.4,0,0,0,5625.03,37730.9,908.01,5517.53,0,0,5625.03,37730.9,908.01,5517.53,0,0.265429,0.0674934,0.401358,-1.23297,-1.23297,2013,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,508301,1823.4,14661.2,0,0,15217.9,89686,1823.4,14661.2,0,0,15217.9,89686,4.00003,0,0.929979,0.294139,-0.362508,-0.362508,2014,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
41741.2,0,0,0,727.71,5612.01,2193.87,12397.6,0,0,727.71,5612.01,2193.87,12397.6,0,0.093247,0.227132,0.294139,-0.362508,-0.362508,2014,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,700468,6.13,34.2231,0,0,66.28,346.278,6.13,34.2231,0,0,66.28,346.278,0.000863549,0,0.160862,0.0117091,-1.14295,-1.14295,2015,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
38011.8,0,0,0,185.82,1328.75,1.29,6.6994,0,0,185.82,1328.75,1.29,6.6994,0,0.0189169,0.00431893,0.0117091,-1.14295,-1.14295,2015,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,294960,283.54,1670.05,0,0,173.15,895.378,283.54,1670.05,0,0,173.15,895.378,0.0875601,0,0.64228,0.228794,-0.307178,-0.307178,2016,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
51380.2,0,0,0,7080.53,53195.9,0.05,0.256269,0,0,7080.53,53195.9,0.05,0.256269,0,0.687131,0.000284781,0.228794,-0.307178,-0.307178,2016,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,890362,170.41,1045.78,0,0,1.17,5.94414,170.41,1045.78,0,0,1.17,5.94414,0.0707727,0,0.00606877,0.164024,-0.813985,-0.813985,2017,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
49326.2,0,0,0,6229.43,40865.2,2.22,11.1802,0,0,6229.43,40865.2,2.22,11.1802,0,0.511682,0.015436,0.164024,-0.813985,-0.813985,2017,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,568258,35.31,203.84,0,0,7.86,39.5716,35.31,203.84,0,0,7.86,39.5716,0.0133924,0,0.0330599,0.325739,-0.292112,-0.292112,2018,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
47256.6,0,0,0,11819.4,84018.3,2.51,12.6383,0,0,11819.4,84018.3,2.51,12.6383,0,1.1881,0.0143361,0.325739,-0.292112,-0.292112,2018,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,1340970,130.86,796.306,0,0,7.73,38.7984,130.86,796.306,0,0,7.73,38.7984,0.0494344,0,0.0204135,0.325679,-0.33685,-0.33685,2019,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
48317.9,0,0,0,11819.4,91549.3,2.51,12.5789,0,0,11819.4,91549.3,2.51,12.5789,0,1.14566,0.00896622,0.325679,-0.33685,-0.33685,2019,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,1307760,0.0319355,0.190871,0,0,0.00183237,0.00919076,0.0319355,0.190871,0,0,0.00183237,0.00919076,1.39022e-05,0,5.21189e-06,0.000190355,-1.11396,-1.11396,2020,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
58953.7,0,0,0,5.55202,43.7161,0.000601254,0.00301572,0,0,5.55202,43.7161,0.000601254,0.00301572,0,0.000390852,2.29123e-06,0.000190355,-1.11396,-1.11396,2020,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,715321,0.0284832,0.187108,0,0,0.000750732,0.00377248,0.0284832,0.187108,0,0,0.000750732,0.00377248,8.57131e-06,0,3.10693e-06,9.36051e-05,-1.11022e-16,0,2021,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
80948,0,0,0,4.14675,32.6441,0.000245683,0.00123445,0,0,4.14675,32.6441,0.000245683,0.00123445,0,0.000186154,1.36211e-06,9.36051e-05,-1.11022e-16,0,2021,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,2845780,0.0843374,0.514964,0,0,0.000944059,0.00475268,0.0843374,0.514964,0,0,0.000944059,0.00475268,1.43132e-05,0,5.18824e-06,0.000156773,0,0,2022,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
89432.2,0,0,0,9.03521,64.2759,0.000308982,0.0015552,0,0,9.03521,64.2759,0.000308982,0.0015552,0,0.000310857,2.27457e-06,0.000156773,0,0,2022,"cohortGrowthOMandEM_EM_2021","5","cohortGrowthself_compNsamp"
NA,0,5.77994,54.4442,0,0,0,0,5.77994,54.4442,0,0,0,0,0.629818,0,0,0.199099,1.05351,1.05351,1981,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
1168.47,0,0,0,57.15,527.819,0,0,0,0,57.15,527.819,0,0,0,0.29207,0,0.199099,1.05351,1.05351,1981,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,107587,73.9398,594.863,0,0,0,0,73.9398,594.863,0,0,0,0,2.15086,0,0,0.36327,1.35585,1.35585,1982,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
3395.3,0,0,0,412.76,3762.2,0,0,0,0,412.76,3762.2,0,0,0,0.78988,0,0.36327,1.35585,1.35585,1982,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,396941,213.19,2966.61,0,0,0,0,213.19,2966.61,0,0,0,0,0.121472,0,0,0.109224,1.13978,1.13978,1983,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
5916.01,0,0,0,159.12,1290.55,0,0,0,0,159.12,1290.55,0,0,0,0.129714,0,0.109224,1.13978,1.13978,1983,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,522577,75.39,1034.43,0,0,0,0,75.39,1034.43,0,0,0,0,0.0121995,0,0,0.331696,-0.345062,-0.345062,1984,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
17335.2,0,0,0,3495.8,27938.2,0,0,0,0,3495.8,27938.2,0,0,0,1.57199,0,0.331696,-0.345062,-0.345062,1984,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,318209,819.43,8406.46,0,0,0,0,819.43,8406.46,0,0,0,0,0.07334,0,0,0.107768,0.295023,0.295023,1985,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
30918.2,0,0,0,1019,7272.73,0,0,0,0,1019,7272.73,0,0,0,0.20032,0,0.107768,0.295023,0.295023,1985,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,1029670,387.71,3410.44,0,0,0,0,387.71,3410.44,0,0,0,0,0.0316429,0,0,0.104061,0.784491,0.784491,1986,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
36057.2,0,0,0,2278.89,14314.6,0,0,0,0,2278.89,14314.6,0,0,0,0.260516,0,0.104061,0.784491,0.784491,1986,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,1935400,2247.31,22055.8,0,0,0,0,2247.31,22055.8,0,0,0,0,0.119309,0,0,0.205756,0.548762,0.548762,1987,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
54280.5,0,0,0,3639.76,26068.9,0,0,0,0,3639.76,26068.9,0,0,0,0.290459,0,0.205756,0.548762,0.548762,1987,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,2207160,2179.91,22938.9,0,0,0,0,2179.91,22938.9,0,0,0,0,0.0654994,0,0,0.10916,-0.370099,-0.370099,1988,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
89177.6,0,0,0,2614.75,20411.1,0,0,0,0,2614.75,20411.1,0,0,0,0.111321,0,0.10916,-0.370099,-0.370099,1988,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,1341250,7290.44,48401.5,0,0,0,0,7290.44,48401.5,0,0,0,0,0.700652,0,0,0.225989,-0.419094,-0.419094,1989,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
140025,0,0,0,8031.52,67383.3,0,0,0,0,8031.52,67383.3,0,0,0,0.284455,0,0.225989,-0.419094,-0.419094,1989,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,1812730,6158.41,40895,0,0,0,0,6158.41,40895,0,0,0,0,0.299767,0,0,0.244641,0.314422,0.314422,1990,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
129626,0,0,0,14443.5,116443,0,0,0,0,14443.5,116443,0,0,0,0.521641,0,0.244641,0.314422,0.314422,1990,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,3564480,24698,164904,0,0,0,0,24698,164904,0,0,0,0,1.00776,0,0,0.382582,0.47918,0.47918,1991,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
104922,0,0,0,10323.5,78509.3,0,0,0,0,10323.5,78509.3,0,0,0,0.562557,0,0.382582,0.47918,0.47918,1991,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,3571920,43806,347029,0,0,3.89974,19.5768,43806,347029,0,0,3.89974,19.5768,3.79311,0,0.0467195,0.68042,1.44774,1.44774,1992,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
90402.5,0,0,0,30776.5,361117,0.18,0.903306,0,0,30776.5,361117,0.18,0.903306,0,3.43609,0.00298512,0.68042,1.44774,1.44774,1992,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,8352200,822.8,6926.68,0,0,0,0,822.8,6926.68,0,0,0,0,0.0724223,0,0,0.129877,1.93779,1.93779,1993,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
130197,0,0,0,11345.8,153100,0,0,0,0,11345.8,153100,0,0,0,0.153744,0,0.129877,1.93779,1.93779,1993,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,18132100,8838.65,81822.3,0,0,0,0,8838.65,81822.3,0,0,0,0,0.347455,0,0,0.274091,1.15698,1.15698,1994,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
223485,0,0,0,39748.4,590457,0,0,0,0,39748.4,590457,0,0,0,0.305042,0,0.274091,1.15698,1.15698,1994,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,12086100,5993.28,66369.4,0,0,22.68,116.001,5993.28,66369.4,0,0,22.68,116.001,0.108978,0,0.200201,0.123085,0.912111,0.912111,1995,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
456375,0,0,0,26565.7,390467,0,0,0,0,26565.7,390467,0,0,0,0.160367,0,0.123085,0.912111,0.912111,1995,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,14000700,11917.3,122181,0,0,0,0,11917.3,122181,0,0,0,0,0.10111,0,0,0.0842952,1.04801,1.04801,1996,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
664925,0,0,0,19158.7,242667,43.5399,224.708,0,0,19158.7,242667,43.5399,224.708,0,0.0828004,0.54628,0.0842952,1.04801,1.04801,1996,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,18745900,13018.2,179565,0,0,27.22,142.19,13018.2,179565,0,0,27.22,142.19,0.119159,0,0.21675,0.0925273,0.89736,0.89736,1997,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
772733,0,0,0,24527.6,308986,0.819999,4.27741,0,0,24527.6,308986,0.819999,4.27741,0,0.0744324,0.00904906,0.0925273,0.89736,0.89736,1997,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
NA,17000200,18925.2,279387,0,0,487.321,2598.39,18925.2,279387,0,0,487.321,2598.39,0.163673,0,4.00002,0.18798,-0.216745,-0.216745,1998,"cohortGrowthOMandEM_EM_2022","5","cohortGrowthself_compNsamp"
