"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
47894.4,0,0,0,727.71,5849.98,2193.87,12480.6,0,0,727.71,5849.98,2193.87,12480.6,0,0.0452802,0.192501,0.262491,-0.451477,-0.451477,2014,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,722059,6.13,34.1785,0,0,66.28,444.361,6.13,34.1785,0,0,66.28,444.361,0.000643087,0,0.00404081,0.0123362,-1.05399,-1.05399,2015,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
42948.6,0,0,0,185.82,1347.85,1.29,8.23012,0,0,185.82,1347.85,1.29,8.23012,0,0.0166524,9.70448e-05,0.0123362,-1.05399,-1.05399,2015,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,358781,283.54,1619.73,0,0,173.15,1282.57,283.54,1619.73,0,0,173.15,1282.57,0.0602096,0,0.0105604,0.211999,-0.153467,-0.153467,2016,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
57836.8,0,0,0,7080.53,53605.2,0.05,0.334708,0,0,7080.53,53605.2,0.05,0.334708,0,0.590607,3.93572e-06,0.211999,-0.153467,-0.153467,2016,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,1146920,170.41,1006.29,0,0,1.17,8.03794,170.41,1006.29,0,0,1.17,8.03794,0.0554815,0,6.64259e-05,0.152028,-1.11565,-1.11565,2017,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
55834.4,0,0,0,6229.43,40633.4,2.22,13.7844,0,0,6229.43,40633.4,2.22,13.7844,0,0.439424,0.000161916,0.152028,-1.11565,-1.11565,2017,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,466768,35.31,207.748,0,0,7.86,52.1186,35.31,207.748,0,0,7.86,52.1186,0.0089144,0,0.000458269,0.29226,-0.506294,-0.506294,2018,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
56558.3,0,0,0,11819.4,85459,2.51,16.0514,0,0,11819.4,85459,2.51,16.0514,0,0.946569,0.000205593,0.29226,-0.506294,-0.506294,2018,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,1262620,130.86,735.889,0,0,7.73,60.0634,130.86,735.889,0,0,7.73,60.0634,0.0299909,0,0.00046045,0.280065,0.490036,0.490036,2019,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
54934.3,0,0,0,11819.4,89655,2.51,17.509,0,0,11819.4,89655,2.51,17.509,0,0.86184,0.000200936,0.280065,0.490036,0.490036,2019,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,3334310,0.0330537,0.181846,0,0,0.00331408,0.0250427,0.0330537,0.181846,0,0,0.00331408,0.0250427,1.10655e-05,0,2.03577e-07,0.000203023,0.563744,0.563744,2020,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
60038.1,0,0,0,6.16437,47.3013,0.00123765,0.00869915,0,0,6.16437,47.3013,0.00123765,0.00869915,0,0.000392766,8.84785e-08,0.000203023,0.563744,0.563744,2020,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,3875500,0.0592955,0.357749,0,0,0.00370754,0.032112,0.0592955,0.357749,0,0,0.00370754,0.032112,8.97798e-06,0,1.51355e-07,0.000131035,0.303427,0.303427,2021,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
119914,0,0,0,6.65885,58.2915,0.0013913,0.0109094,0,0,6.65885,58.2915,0.0013913,0.0109094,0,0.000245477,6.29289e-08,0.000131035,0.303427,0.303427,2021,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,5226610,266.912,1595.4,0,0,20.7826,183.374,266.912,1595.4,0,0,20.7826,183.374,0.0356943,0,0.000429973,0.24342,-0.0562382,-0.0562382,2022,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
198577,0,0,0,31374.7,262857,6.41426,50.2606,0,0,31374.7,262857,6.41426,50.2606,0,0.628166,0.000164828,0.24342,-0.0562382,-0.0562382,2022,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,5194360,1247.07,7754.18,0,0,96.2604,823.762,1247.07,7754.18,0,0,96.2604,823.762,0.127146,0,0.00141924,0.444406,-0.00539712,-0.00539712,2023,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
262428,0,0,0,103798,870707,21.995,170.914,0,0,103798,870707,21.995,170.914,0,1.87684,0.000500383,0.444406,-0.00539712,-0.00539712,2023,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,6485190,2314.95,14465.8,0,0,162.768,1438.89,2314.95,14465.8,0,0,162.768,1438.89,0.223266,0,0.00247528,0.511409,0,0,2024,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
266865,0,0,0,139243,1199120,31.9671,256.306,0,0,139243,1199120,31.9671,256.306,0,2.81655,0.000841249,0.511409,0,0,2024,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,6583810,1396.65,8958.07,0,0,148.76,1380.72,1396.65,8958.07,0,0,148.76,1380.72,0.236135,0,0.00261795,0.519998,-1.11022e-16,0,2025,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
269386,0,0,0,138517,1250470,29.7614,251.024,0,0,138517,1250470,29.7614,251.024,0,2.9789,0.000889739,0.519998,-1.11022e-16,0,2025,"cohortGrowthOMandEM_EM_2024","6","cohortGrowthselftest"
NA,0,5.77989,54.2993,0,0,0,0,5.77989,54.2993,0,0,0,0,1.13167,0,0,0.228555,1.09266,1.09266,1981,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
1566.86,0,0,0,57.15,513.864,0,0,0,0,57.15,513.864,0,0,0,0.155952,0,0.228555,1.09266,1.09266,1981,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,149388,73.954,563.856,0,0,0,0,73.954,563.856,0,0,0,0,4,0,0,0.365733,1.23174,1.23174,1982,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
4486.2,0,0,0,412.76,3791.21,0,0,0,0,412.76,3791.21,0,0,0,0.470402,0,0.365733,1.23174,1.23174,1982,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,460406,213.19,2504.93,0,0,0,0,213.19,2504.93,0,0,0,0,0.0657202,0,0,0.076348,0.93701,0.93701,1983,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
8237.54,0,0,0,159.12,1305.2,0,0,0,0,159.12,1305.2,0,0,0,0.078918,0,0.076348,0.93701,0.93701,1983,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,588493,75.39,919.32,0,0,0,0,75.39,919.32,0,0,0,0,0.0106686,0,0,0.269075,-0.454153,-0.454153,1984,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
21965.4,0,0,0,3495.8,27500.3,0,0,0,0,3495.8,27500.3,0,0,0,0.92679,0,0.269075,-0.454153,-0.454153,1984,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,355914,819.43,8144.54,0,0,0,0,819.43,8144.54,0,0,0,0,0.0668764,0,0,0.0877769,0.23467,0.23467,1985,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
36348.9,0,0,0,1019,7243.9,0,0,0,0,1019,7243.9,0,0,0,0.130738,0,0.0877769,0.23467,0.23467,1985,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,1119420,387.71,3403.78,0,0,0,0,387.71,3403.78,0,0,0,0,0.0297056,0,0,0.0933683,0.463304,0.463304,1986,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
40657.9,0,0,0,2278.89,14595,0,0,0,0,2278.89,14595,0,0,0,0.19368,0,0.0933683,0.463304,0.463304,1986,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,1557690,2247.31,22650.8,0,0,0,0,2247.31,22650.8,0,0,0,0,0.100368,0,0,0.182741,0.526571,0.526571,1987,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
60930.1,0,0,0,3639.76,27087.4,0,0,0,0,3639.76,27087.4,0,0,0,0.248833,0,0.182741,0.526571,0.526571,1987,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,2372730,2179.91,21932.9,0,0,0,0,2179.91,21932.9,0,0,0,0,0.0617414,0,0,0.104043,-0.316071,-0.316071,1988,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
85053.3,0,0,0,2614.75,20107.9,0,0,0,0,2614.75,20107.9,0,0,0,0.104247,0,0.104043,-0.316071,-0.316071,1988,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,1352290,7290.44,46682.4,0,0,0,0,7290.44,46682.4,0,0,0,0,0.626982,0,0,0.220447,0.108039,0.108039,1989,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
140745,0,0,0,8031.52,62327.9,0,0,0,0,8031.52,62327.9,0,0,0,0.365782,0,0.220447,0.108039,0.108039,1989,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,3054720,6158.41,41197.9,0,0,0,0,6158.41,41197.9,0,0,0,0,0.366457,0,0,0.253385,0.761221,0.761221,1990,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
133987,0,0,0,14443.5,108644,0,0,0,0,14443.5,108644,0,0,0,0.652332,0,0.253385,0.761221,0.761221,1990,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,5661580,24698,165271,0,0,0,0,24698,165271,0,0,0,0,1.00579,0,0,0.36194,0.503035,0.503035,1991,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
125478,0,0,0,10323.5,89626,0,0,0,0,10323.5,89626,0,0,0,0.444372,0,0.36194,0.503035,0.503035,1991,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,4164360,43433.3,387510,0,0,3.9,35.1866,43433.3,387510,0,0,3.9,35.1866,3.23909,0,0.000103662,0.654681,1.23804,1.23804,1992,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
140688,0,0,0,30776.4,350396,0.18,1.56382,0,0,30776.4,350396,0.18,1.56382,0,1.83504,7.30349e-06,0.654681,1.23804,1.23804,1992,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,9453560,822.8,10365.9,0,0,0,0,822.8,10365.9,0,0,0,0,0.0582171,0,0,0.0882792,1.54713,1.54713,1993,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
193776,0,0,0,11345.8,157327,0,0,0,0,11345.8,157327,0,0,0,0.103538,0,0.0882792,1.54713,1.54713,1993,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,16098500,8838.65,114122,0,0,0,0,8838.65,114122,0,0,0,0,0.316708,0,0,0.209459,0.913633,0.913633,1994,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
291667,0,0,0,39748.4,602105,0,0,0,0,39748.4,602105,0,0,0,0.234817,0,0.209459,0.913633,0.913633,1994,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,10988600,5993.28,64755.6,0,0,22.68,228.427,5993.28,64755.6,0,0,22.68,228.427,0.100248,0,0.000188048,0.110526,0.890068,0.890068,1995,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
505401,0,0,0,26565.7,344015,0,0,0,0,26565.7,344015,0,0,0,0.133107,0,0.110526,0.890068,0.890068,1995,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,14113000,11917.3,118987,0,0,0,0,11917.3,118987,0,0,0,0,0.103362,0,0,0.076737,1.14243,1.14243,1996,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
679958,0,0,0,19158.7,217433,43.54,365.051,0,0,19158.7,217433,43.54,365.051,0,0.0711231,0.000244417,0.076737,1.14243,1.14243,1996,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,20417100,13018.2,170169,0,0,27.22,233.838,13018.2,170169,0,0,27.22,233.838,0.173462,0,0.00010012,0.0896721,0.998825,0.998825,1997,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
772919,0,0,0,24527.6,298862,0.82,6.36272,0,0,24527.6,298862,0.82,6.36272,0,0.0693381,3.55781e-06,0.0896721,0.998825,0.998825,1997,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,18484100,18925.2,264325,0,0,488.25,4187.27,18925.2,264325,0,0,488.25,4187.27,0.220944,0,0.00159013,0.164876,-0.300186,-0.300186,1998,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
862634,0,0,0,63278.4,824939,74.39,587.584,0,0,63278.4,824939,74.39,587.584,0,0.161562,0.000291803,0.164876,-0.300186,-0.300186,1998,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,5221790,14996.2,187504,0,0,725.2,5971.93,14996.2,187504,0,0,725.2,5971.93,2.60007,0,0.00256378,0.162249,-0.296756,-0.296756,1999,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
1000640,0,0,0,58341.4,828222,429.59,3215.5,0,0,58341.4,828222,429.59,3215.5,0,0.460438,0.0018305,0.162249,-0.296756,-0.296756,1999,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,5470870,23660.9,262865,0,0,15586.4,124843,23660.9,262865,0,0,15586.4,124843,4.00001,0,0.0475121,0.203589,-0.13234,-0.13234,2000,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
940381,0,0,0,35179.2,457644,2336.9,16855.5,0,0,35179.2,457644,2336.9,16855.5,0,0.482324,0.00876782,0.203589,-0.13234,-0.13234,2000,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,6336580,11550.5,138880,0,0,22546,157060,11550.5,138880,0,0,22546,157060,2.00162,0,0.0779244,0.285085,-1.53805,-1.53805,2001,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
742743,0,0,0,41118.4,662191,3136.84,20040,0,0,41118.4,662191,3136.84,20040,0,0.929311,0.0136957,0.285085,-1.53805,-1.53805,2001,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,1442980,16470.2,217091,0,0,35528.1,226059,16470.2,217091,0,0,35528.1,226059,4.00003,0,0.154587,0.378489,1.84045,1.84045,2002,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
577362,0,0,0,36130.7,469149,597.29,3588.86,0,0,36130.7,469149,597.29,3588.86,0,1.13425,0.00344537,0.378489,1.84045,1.84045,2002,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,38572400,10340.6,156737,0,0,37242.3,254794,10340.6,156737,0,0,37242.3,254794,1.29299,0,0.193167,0.301786,1.60719,1.60719,2003,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
422223,0,0,0,21300.5,365843,2618.43,16845.6,0,0,21300.5,365843,2618.43,16845.6,0,0.221908,0.0179614,0.301786,1.60719,1.60719,2003,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,26653900,17049,357548,0,0,46730.8,365864,17049,357548,0,0,46730.8,365864,0.648504,0,0.329088,0.292137,1.37103,1.37103,2004,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
514011,0,0,0,25249.9,446928,1016.32,8334.39,0,0,25249.9,446928,1016.32,8334.39,0,0.077089,0.00900671,0.292137,1.37103,1.37103,2004,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,22995200,13803,245753,0,0,54152.6,446005,13803,245753,0,0,54152.6,446005,0.333355,0,0.632908,0.328247,0.529386,0.529386,2005,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
779967,0,0,0,30364.2,559166,101.7,811.876,0,0,30364.2,559166,101.7,811.876,0,0.18631,0.00161448,0.328247,0.529386,0.529386,2005,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,11593700,20726.2,373330,0,0,41220.9,396206,20726.2,373330,0,0,41220.9,396206,0.591454,0,0.239155,0.256494,-0.228639,-0.228639,2006,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
943413,0,0,0,39900.3,703827,0,0,0,0,39900.3,703827,0,0,0,0.313365,0,0.256494,-0.228639,-0.228639,2006,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,5760170,46228.1,703594,0,0,48237.1,401811,46228.1,703594,0,0,48237.1,401811,3.18166,0,0.287536,0.331713,-0.80062,-0.80062,2007,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
908674,0,0,0,42910.1,735057,0,0,0,0,42910.1,735057,0,0,0,0.569578,0,0.331713,-0.80062,-0.80062,2007,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,3215710,30431.2,440085,0,0,39796.3,320208,30431.2,440085,0,0,39796.3,320208,3.74178,0,0.197707,0.376003,-0.366442,-0.366442,2008,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
755131,0,0,0,41198.5,633852,0,0,0,0,41198.5,633852,0,0,0,0.970401,0,0.376003,-0.366442,-0.366442,2008,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,4682810,14044.9,187611,0,0,44841.2,326422,14044.9,187611,0,0,44841.2,326422,0.188944,0,0.344088,0.423088,-0.0179393,-0.0179393,2009,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
535790,0,0,0,31146.5,547275,1369.73,9491.22,0,0,31146.5,547275,1369.73,9491.22,0,0.880279,0.0144567,0.423088,-0.0179393,-0.0179393,2009,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,5834370,11274,175382,0,0,54085.9,375175,11274,175382,0,0,54085.9,375175,0.196389,0,0.499988,0.35949,-2.24145,-2.24145,2010,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
371211,0,0,0,27267.6,467717,0.09,0.594895,0,0,27267.6,467717,0.09,0.594895,0,0.494594,1.18922e-06,0.35949,-2.24145,-2.24145,2010,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,533208,24871.4,261746,0,0,39750.5,287845,24871.4,261746,0,0,39750.5,287845,0.566029,0,0.361431,0.411558,-2.69925,-2.69925,2011,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
325124,0,0,0,23189.9,213971,5805.63,39357.4,0,0,23189.9,213971,5805.63,39357.4,0,0.366754,0.0780228,0.411558,-2.69925,-2.69925,2011,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,314751,1528.37,13506.2,0,0,91425.6,669727,1528.37,13506.2,0,0,91425.6,669727,0.0345669,0,1.39126,0.408898,-2.41632,-2.41632,2012,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
198359,0,0,0,13884.9,109603,1570.78,10637.3,0,0,13884.9,109603,1570.78,10637.3,0,0.287246,0.0402738,0.408898,-2.41632,-2.41632,2012,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,310587,921.56,6770.36,0,0,57218,369721,921.56,6770.36,0,0,57218,369721,0.353068,0,2.22821,0.374522,-1.13948,-1.13948,2013,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
89838.2,0,0,0,5625.03,39940.1,908.01,5564.76,0,0,5625.03,39940.1,908.01,5564.76,0,0.157287,0.0672324,0.374522,-1.13948,-1.13948,2013,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,620580,1830.92,12078.5,0,0,15216.8,90711.8,1830.92,12078.5,0,0,15216.8,90711.8,0.522528,0,0.821955,0.2612,-0.441752,-0.441752,2014,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
47993.7,0,0,0,727.71,5877.63,2193.87,12552.6,0,0,727.71,5877.63,2193.87,12552.6,0,0.0459257,0.194391,0.2612,-0.441752,-0.441752,2014,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,731084,6.13,34.4314,0,0,66.28,444.372,6.13,34.4314,0,0,66.28,444.372,0.000685154,0,0.0040778,0.0122092,-1.04999,-1.04999,2015,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
43145.4,0,0,0,185.82,1354.52,1.29,8.24471,0,0,185.82,1354.52,1.29,8.24471,0,0.0167359,9.82649e-05,0.0122092,-1.04999,-1.04999,2015,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,361825,283.54,1632.14,0,0,173.15,1282.48,283.54,1632.14,0,0,173.15,1282.48,0.0619526,0,0.0106871,0.209466,-0.139361,-0.139361,2016,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
58425.9,0,0,0,7080.53,53811.8,0.05,0.33537,0,0,7080.53,53811.8,0.05,0.33537,0,0.591997,3.99482e-06,0.209466,-0.139361,-0.139361,2016,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,1175650,170.41,1011.9,0,0,1.17,8.05625,170.41,1011.9,0,0,1.17,8.05625,0.0570107,0,6.71999e-05,0.15038,-1.06657,-1.06657,2017,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
56134.8,0,0,0,6229.43,40832.3,2.22,13.8573,0,0,6229.43,40832.3,2.22,13.8573,0,0.439179,0.000164356,0.15038,-1.06657,-1.06657,2017,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,493365,35.31,209.516,0,0,7.86,52.2966,35.31,209.516,0,0,7.86,52.2966,0.00898824,0,0.000462289,0.288688,0.033333,0.033333,2018,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
57513.8,0,0,0,11819.4,86176.9,2.51,16.1071,0,0,11819.4,86176.9,2.51,16.1071,0,0.946353,0.000207855,0.288688,0.033333,0.033333,2018,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,2201440,130.86,740.695,0,0,7.73,59.9674,130.86,740.695,0,0,7.73,59.9674,0.0305229,0,0.000462124,0.271506,0,0,2019,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
57443.8,0,0,0,11819.4,89734.4,2.51,17.564,0,0,11819.4,89734.4,2.51,17.564,0,0.849313,0.000201042,0.271506,0,0,2019,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,2127020,0.0340926,0.192261,0,0,0.00329422,0.024653,0.0340926,0.192261,0,0,0.00329422,0.024653,1.18789e-05,0,1.79849e-07,0.000170973,0,0,2020,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
80398.4,0,0,0,6.25237,49.941,0.00123086,0.00868128,0,0,6.25237,49.941,0.00123086,0.00868128,0,0.000330535,7.82415e-08,0.000170973,0,0,2020,"cohortGrowthOMandEM_EM_init","6","cohortGrowthselftest"
NA,0,5.77992,47.9332,0,0,0,0,5.77992,47.9332,0,0,0,0,0.507303,0,0,0,0.552018,0.552018,1981,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
1899.48,0,0,0,57.1498,504.057,0,0,0,0,57.1498,504.057,0,0,0,0.218941,0,0,0.552018,0.552018,1981,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,102124,73.9399,544.133,0,0,0,0,73.9399,544.133,0,0,0,0,1.33158,0,0,0,1.02207,1.02207,1982,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
4384.71,0,0,0,412.76,3354.96,0,0,0,0,412.76,3354.96,0,0,0,0.602215,0,0,1.02207,1.02207,1982,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,353580,213.19,2337.41,0,0,0,0,213.19,2337.41,0,0,0,0,0.0910964,0,0,0,0.776796,0.776796,1983,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
6692.89,0,0,0,159.121,1183.72,0,0,0,0,159.121,1183.72,0,0,0,0.120524,0,0,0.776796,0.776796,1983,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,396085,75.3901,888.594,0,0,0,0,75.3901,888.594,0,0,0,0,0.0152503,0,0,0,-0.253074,-0.253074,1984,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
17454.2,0,0,0,3495.8,26033.9,0,0,0,0,3495.8,26033.9,0,0,0,1.81814,0,0,-0.253074,-0.253074,1984,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,338177,819.428,7096.55,0,0,0,0,819.428,7096.55,0,0,0,0,0.108219,0,0,0,0.352465,0.352465,1985,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
27143,0,0,0,1019,6864.19,0,0,0,0,1019,6864.19,0,0,0,0.256208,0,0,0.352465,0.352465,1985,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,928666,387.71,3124.87,0,0,0,0,387.71,3124.87,0,0,0,0,0.0450696,0,0,0,0.83655,0.83655,1986,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
30492.5,0,0,0,2278.89,14260.8,0,0,0,0,2278.89,14260.8,0,0,0,0.347942,0,0,0.83655,0.83655,1986,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,1678380,2247.31,21032.5,0,0,0,0,2247.31,21032.5,0,0,0,0,0.359348,0,0,0,0.527856,0.527856,1987,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
53582.7,0,0,0,3639.76,25846.4,0,0,0,0,3639.76,25846.4,0,0,0,0.333156,0,0,0.527856,0.527856,1987,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,2045130,2179.91,19769.3,0,0,0,0,2179.91,19769.3,0,0,0,0,0.181048,0,0,0,-0.238323,-0.238323,1988,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
78637.5,0,0,0,2614.75,19298.2,0,0,0,0,2614.75,19298.2,0,0,0,0.12564,0,0,-0.238323,-0.238323,1988,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,1315370,7290.44,58671,0,0,0,0,7290.44,58671,0,0,0,0,0.388888,0,0,0,-0.241935,-0.241935,1989,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
134307,0,0,0,8031.52,60463.1,0,0,0,0,8031.52,60463.1,0,0,0,0.41662,0,0,-0.241935,-0.241935,1989,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,1986460,6158.42,45405.4,0,0,0,0,6158.42,45405.4,0,0,0,0,0.236295,0,0,0,0.909323,0.909323,1990,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
121311,0,0,0,14443.5,108186,0,0,0,0,14443.5,108186,0,0,0,0.687161,0,0,0.909323,0.909323,1990,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,5826840,24698,160919,0,0,0,0,24698,160919,0,0,0,0,1.12773,0,0,0,0.652911,0.652911,1991,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
99619,0,0,0,10323.5,80009,0,0,0,0,10323.5,80009,0,0,0,0.706271,0,0,0.652911,0.652911,1991,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,3877360,43769.2,344279,0,0,3.89973,20.2439,43769.2,344279,0,0,3.89973,20.2439,3.99961,0,0.047702,0,1.558,1.558,1992,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
102996,0,0,0,30857.9,391245,0.179996,0.934272,0,0,30857.9,391245,0.179996,0.934272,0,3.70162,0.0030027,0,1.558,1.558,1992,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
NA,9838120,822.8,9929.31,0,0,0,0,822.8,9929.31,0,0,0,0,0.0177567,0,0,0,2.03517,2.03517,1993,"0_estimate_cohort_growh_OM","7","cohortGrowthselftest"
